Rv2423,Rv2423,Unknown
Rv0529,ccsA,Required during cytochrome biogenesis at the step of heme attachment.
Rv0530,Rv0530,Function unknown
Rv0530A,Rv0530A,Unknown
Rv0560c,Rv0560c,Possibly causes methylation
Rv0679c,Rv0679c,Function unknown
Rv0750,Rv0750,Function unknown
Rv1118c,Rv1118c,Function unknown
Rv1119c,Rv1119c,Unknown
Rv0534c,menA,Involved in menaquinone biosynthesis. Conversion of 1 4-dihydroxy-2-naphthoate (DHNA) to dimethylmenaquinone (DMK). Attaches octaprenylpyrophosphate  a membrane-bound 40-carbon side chain to DHNA. The conversion of DHNA to DMK proceeds in three stages: the removal of the carboxyl group of DHNA as CO2  the attachment of the isoprenoid side chain  and a quinol-to-quinone oxidation  which is thought to be spontaneous.
Rv0541c,Rv0541c,Unknown
Rv0598c,vapC27,Unknown
Rv1136,Rv1136,Involved in carnitine metabolism.
Rv0537c,Rv0537c,Unknown
Rv0539,Rv0539,Substrate (sugar) unknown [catalytic activity: NDP-sugar + dolichyl phosphate = NDP + dolichyl sugar phosphate].
Rv0543c,Rv0543c,Function unknown
Rv0546c,Rv0546c,Function unknown
Rv0547c,Rv0547c,Function unknown; probably involved in cellular metabolism.
Rv0548c,menB,Involved in menaquinone biosynthesis. Convert O-succinylbenzoyl-CoA (OSB-CoA) to 1 4-dihydroxy-2-naphthoic acid (DHNA) [catalytic activity: O-succinylbenzoyl-CoA = 1 4-dihydroxy-2-naphthoate + CoA].
Rv0549c,vapC3,Unknown
Rv0550c,vapB3,Unknown
Rv0567,Rv0567,Causes methylation
Rv0552,Rv0552,Function unknown
Rv0553,menC,Possibly involved in menaquinone biosynthesis. Catalyzes a syn cycloisomerization [catalytic activity: 2 5-dihydro-5-oxofuran-2-acetate = cis cis-hexadienedioate].
Rv0554,bpoC,Supposedly involved in detoxification reactions.
Rv0561c,Rv0561c,Function unknown; probably involved in cellular metabolism.
Rv0580c,Rv0580c,Function unknown
Rv1088,PE9,Function unknown
Rv1137c,Rv1137c,Unknown
Rv0556,Rv0556,Unknown
Rv0557,mgtA,Involved in lipomannan (LM) biosynthesis
Rv0562,grcC1,Possibly supplies polyprenyl diphosphate.
Rv0564c,gpdA1,Involved in de novo phospholipid biosynthesis; glycerol-3 phosphate formation [catalytic activity: SN-glycerol 3-phosphate + NAD(P)+ = glycerone phosphate + NAD(P)H].
Rv0565c,Rv0565c,Function unknown; probably involved in cellular metabolism.
Rv0566c,Rv0566c,Function unknown
Rv0574c,Rv0574c,Function unknown
Rv0579,Rv0579,Function unknown
Rv2274c,mazF8,Unknown
Rv0569,Rv0569,Function unknown
Rv0571c,Rv0571c,Function unknown
Rv0584,Rv0584,Unknown
Rv0575c,Rv0575c,Function unknown; probably involved in cellular metabolism.
Rv0576,Rv0576,Involved in transcriptional mechanism.
Rv0577,TB27.3,Function unknown. Involved in ability to absorb neutral red stain.
Rv1752,Rv1752,Function unknown
Rv0586,mce2R,Involved in transcriptional mechanism.
Rv0587,yrbE2A,Unknown
Rv0602c,tcrA,Sensor part of a two component regulatory system.
Rv0724A,Rv0724A,Function unknown
Rv0601c,Rv0601c,Sensor part of a two component regulatory system.
Rv1271c,Rv1271c,Unknown
Rv0607,Rv0607,Unknown
Rv0608,vapB28,Unknown
Rv0609A,Rv0609A,Function unknown
MTB000052,B55,Unknown
Rv0617,vapC29,Unknown
Rv2271,Rv2271,Unknown
Rv0616c,Rv0616c,Unknown
Rv0618,galTa,Involved in galactose metabolism (leloir pathway) [catalytic activity: UTP + alpha-D-galactose 1-phosphate = diphosphate + UDP-galactose].
Rv0619,galTb,Involved in galactose metabolism (leloir pathway) [catalytic activity: UTP + alpha-D-galactose 1-phosphate = diphosphate + UDP-galactose].
Rv0633c,Rv0633c,Unknown
Rv0736,rslA,Regulates negatively SIGL|Rv0735
Rv1290A,Rv1290A,Unknown
Rv0627,vapC5,Unknown
Rv0621,Rv0621,Unknown
Rv0623,vapB30,Unknown
Rv0624,vapC30,Unknown
Rv0625c,Rv0625c,Unknown
Rv0626,vapB5,Possible ribonuclease
Rv0628c,Rv0628c,Function unknown
Rv0636,hadB,Involved in fatty acid synthesis type II (fas-II)
Rv0640,rplK,This protein binds directly to 23S ribosomal RNA.
Rv0630c,recB,Involved in homologous recombination.
Rv0635,hadA,Involved in fatty acid synthesis type II (fas-II)
Rv0649,fabD2,Involved in lipid metabolism; fatty acid biosynthesis [catalytic activity: malonyl-CoA + [acyl-carrier protein] = CoA + malonyl-[acyl-carrier protein]].
Rv0659c,mazF2,Function unknown
Rv1171,Rv1171,Unknown
MTB000006,thrT,-
MTB000007,metT,-
Rv0634B,rpmG2,Involved in translation mechanism
Rv0638,secE1,Essential for protein export.
Rv0639,nusG,Influences transcription termination and antitermination. Acts as a component of the transcription complex  and interacts with the termination factor rho and RNA polymerase.
Rv2272,Rv2272,Unknown
Rv0643c,mmaA3,Involved in mycolic acids modification. Catalyzes unusual S-adenosyl-methionine-dependent transformation of a cis-olefin mycolic acid into a secondary alcohol. Catalyzes introduction of a hydroxyl group at the distal position on mycolic acid chains to produce the hydroxyl mycolate. Mycolic acids represent a major constituent of the mycobacterial cell wall complex. Methyl transfer results in formation of a secondary hydroxy group with an adjacent methyl branch; olefinic mycolic acid methyl transferase.
Rv0644c,mmaA2,Involved in mycolic acids modification. Catalyzes unusual S-adenosyl-methionine-dependent transformation of a cis-olefin mycolic acid into a secondary alcohol. Catalyzes introduction of a hydroxyl group at the distal position on mycolic acid chains to produce the hydroxyl mycolate. Mycolic acids represent a major constituent of the mycobacterial cell wall complex. Methyl transfer results in formation of a secondary hydroxy group with an adjacent methyl branch; olefinic mycolic acid methyl transferase. Has also cyclopropane function.
Rv0647c,Rv0647c,Function unknown
Rv0660c,mazE2,Function unknown
Rv0700,rpsJ,This protein is involved in the binding of tRNA to the ribosomes  and in the regulation of rRNA biosynthesis (by modulating the efficiency of transcriptional termination). Interacts with NUSB|Rv2533c.
Rv0646c,lipG,Function unknown; lipolytic enzyme involved in cellular metabolism.
Rv0650,Rv0650,Function unknown; probably involved in specific sugar metabolism or regulation.
Rv0651,rplJ,Involved in translation mechanisms.
Rv0691A,Rv0691A,Electron carrier
Rv0713,Rv0713,Unknown
Rv1473A,Rv1473A,Possibly involved in transcriptional mechanism
Rv0652,rplL,Involved in translation mechanisms: seems to be the binding site for several of the factors involved in protein synthesis and appears to be essential for accurate translation.
Rv0655,mkl,Thought to be involved in active transport of ribonucleotide across the membrane. Responsible for energy coupling to the transport system.
Rv0656c,vapC6,Unknown
Rv0657c,vapB6,Unknown
Rv0698,Rv0698,Function unknown
Rv0786c,Rv0786c,Function unknown
Rv0662c,vapB7,Unknown
Rv0666,Rv0666,Unknown
Rv0661c,vapC7,Unknown
Rv0664,vapB8,Unknown
Rv0665,vapC8,Unknown
Rv0667,rpoB,Catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates [catalytic activity: N nucleoside triphosphate = N diphosphate + {RNA}(N)].
Rv0692,Rv0692,Function unknown
Rv0699,Rv0699,Unknown
Rv0670,end,Involved in base excision repair. Endonuclease IV plays a role in DNA repair. It cleaves phosphodiester bonds at apurinic or apyrimidinic sites (AP sites) to produce new 5' ends that are base-free deoxyribose 5-phosphate residues [catalytic activity: endonucleolytic cleavage to 5'-phosphooligonucleotide end-products].
Rv0677c,mmpS5,Unknown
Rv0714,rplN,This protein binds directly to 23S ribosomal RNA.
Rv2091c,Rv2091c,Unknown
Rv0673,echA4,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].
Rv0674,Rv0674,Function unknown
Rv0676c,mmpL5,Unknown. Thought to be involved in fatty acid transport.
Rv0680c,Rv0680c,Unknown
Rv0681,Rv0681,Involved in transcriptional mechanism.
Rv0683,rpsG,Protein S7 binds specifically to part of the 3' end of 16S ribosomal RNA.
Rv0684,fusA1,This protein promotes the GTP-dependent translocation of the nascent protein chain from the A-site to the P-site of the ribosome.
Rv0685,tuf,This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis.
Rv0690c,Rv0690c,Function unknown
Rv0693,pqqE,Required for coenzyme pyrrolo-quinoline-quinone (PQQ) biosynthesis.
Rv0695,Rv0695,Function unknown
Rv0697,Rv0697,Function unknown; probably involved in cellular metabolism.
Rv0701,rplC,This protein binds directly to 23S ribosomal RNA and may participate in the formation of the peptidyltransferase center of the ribosome.
Rv0702,rplD,This protein binds directly and specifically to 23S rRNA.
Rv0703,rplW,Binds to a specific region on the 23S rRNA.
Rv0704,rplB,This protein is a primary 23S rRNA-binding protein. It has peptidyltransferase activity.
Rv0712,Rv0712,Function unknown
Rv0707,rpsC,This protein is involved in the binding of initiator met-tRNA.
Rv0708,rplP,This protein binds directly to 23S ribosomal RNA and is located at the a site of the peptidyltransferase center.
Rv0709,rpmC,Involved in translation mechanisms.
Rv0710,rpsQ,Protein S17 binds specifically to the 5' end of 16S ribosomal RNA.
Rv0756c,Rv0756c,Unknown
Rv0942,Rv0942,Unknown
Rv2004c,Rv2004c,Unknown
Rv0717,rpsN1,Known to be required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the a site.
Rv0715,rplX,This protein is found in the ribonucleoprotein core and is involved in the early assembly of the 50S subunit. It is not involved in the functions of the mature 50S subunit.
Rv0716,rplE,This is one of 3 proteins that mediate the attachment of the 5S RNA into the large ribosomal subunit.
Rv0719,rplF,This protein binds directly to 23S ribosomal RNA and is located at the aminoacyl-tRNA binding site of the peptidyltransferase center.
Rv0720,rplR,This is one of 3 proteins that mediate the attachment of the 5S RNA into the large ribosomal subunit.
Rv2005c,Rv2005c,Unknown
Rv0723,rplO,This protein binds directly to 23S ribosomal RNA.
Rv0722,rpmD,Involved ion translation mechanisms.
Rv0738,Rv0738,Function unknown
Rv0725c,Rv0725c,Function unknown
Rv0726c,Rv0726c,Possible methyltransferase
Rv0787,Rv0787,Unknown
Rv0727c,fucA,Involved in fucose metabolism (at the third step) [catalytic activity: L-fuculose 1-phosphate = glycerone phosphate + (S)-lactaldehyde].
Rv0728c,serA2,Involved at the first committed step in the 'phosphorylated' pathway of L-serine biosynthesis. Catalyzes the oxidation of D-3-phosphoglycerate to 3-phosphohydroxypyruvate [catalytic activity: 3-phosphoglycerate + NAD(+) = 3-phosphohydroxypyruvate + NADH].
Rv0731c,Rv0731c,Possible methyltransferase
Rv0735,sigL,The sigma factor is an initiation factor that promotes attachment of the RNA polymerase to specific initiation sites and then is released.
Rv2058c,rpmB2,Involved in ribosome activity
Rv0733,adk,This small ubiquitous enzyme is essential in intracellular nucleotide metabolism  in addition it has been found to act as both a nucleoside mono- and DI-phosphate kinase suggesting it may have a role in RNA and DNA biosynthesis [catalytic activity: ATP + AMP = ADP + ADP].
Rv0734,mapA,Removes the amino-terminal methionine from nascent proteins [catalytic activity: L-methionylpeptide + H2O = L-methionine + peptide].
Rv0737,Rv0737,Involved in transcriptional mechanism.
Rv0739,Rv0739,Function unknown
Rv1421,Rv1421,Function unknown
Rv2046,lppI,Unknown
Rv2273,Rv2273,Unknown
Rv0741,Rv0741,Required for the transposition of the insertion element IS1557.
Rv0742,PE_PGRS8,Function unknown
Rv0743c,Rv0743c,Unknown
Rv0745,Rv0745,Function unknown
Rv0746,PE_PGRS9,Function unknown
Rv1270c,lprA,Unknown
Rv2056c,rpsN2,Involved in translation
Rv0748,vapB31,Unknown
Rv0749,vapC31,Unknown
Rv0749A,Rv0749A,Unknown
Rv0752c,fadE9,Function unknown  but involved in lipid degradation.
Rv0770,Rv0770,Function unknown; 3-hydroxyisobutyrate dehydrogenase family protein probably involved in cellular metabolism.
Rv2011c,Rv2011c,Unknown
Rv0754,PE_PGRS11,Function unknown
Rv0755c,PPE12,Function unknown
Rv0755A,Rv0755A,Could be required for the transposition of an insertion element.
Rv0776c,Rv0776c,Function unknown
Rv0784,Rv0784,Function unknown
Rv0759c,Rv0759c,Function unknown
Rv0760c,Rv0760c,Function unknown
Rv0762c,Rv0762c,Function unknown
Rv0774c,Rv0774c,Unknown; could have possibly a lipolytic activity.
Rv1120c,Rv1120c,Function unknown
Rv0763c,Rv0763c,Ferredoxins are iron-sulfur proteins that transfer electrons in a wide variety of metabolic reactions. Probably involved in electron transport for cytochrome P-450 system.
Rv0765c,Rv0765c,Function unknown; probably involved in cellular metabolism  possibly electron transfer.
Rv0766c,cyp123,Cytochromes P450 are a group of heme-thiolate monooxygenases. They oxidize a variety of structurally unrelated compounds  including steroids  fatty acids  and xenobiotics.
Rv0767c,Rv0767c,Function unknown
Rv0771,Rv0771,Involved in aromatic hydrocarbons catabolism. Thought to be involved in the catabolism of protocatechuate to succinate-and acetyl-CoA in the beta-ketoadipate pathway (at the third step) [catalytic activity: 2-carboxy-5-oxo-2 5-dihydrofuran-2-acetate = 5-oxo-4 5-dihydrofuran-2-acetate + CO(2)].
Rv0773c,ggtA,Besides the cephalosporin acylase I activity which converts GL-7ACA into 7-ACA; this enzyme displays some gamma glutamyltranspeptidase activity: GGT plays a key role in the gamma-glutamyl cycle  a pathway for the synthesis and degradation of glutathione. [catalytic activity 1: 7-beta-(4-carboxybutanamido)-cephalosporanic acid + H2O = 7-aminocephalosporanic acid + glutaric acid] [catalytic activity 2: (5-L-glutamyl)-peptide + an amino acid = peptide + 5-L-glutamyl-amino acid].
Rv0775,Rv0775,Function unknown
Rv2073c,Rv2073c,Unknown
Rv0778,cyp126,Cytochromes P450 are a group of heme-thiolate monooxygenases. They oxidize a variety of structurally unrelated compounds  including steroids  fatty acids  and xenobiotics.
Rv0779c,Rv0779c,Unknown
Rv0795,Rv0795,Required for the transposition of the insertion element IS6110.
Rv0818,Rv0818,Involved in transcriptional mechanism.
Rv0923c,Rv0923c,Function unknown
Rv0782,ptrBb,Cleaves peptide bonds on the C-terminal side of lysyl and argininyl residues [catalytic activity: hydrolysis of ARG-|-XAA and LYS-|-XAA bonds in oligopeptides  even when P1' residue is proline].
Rv0788,purQ,Involved in de novo purine biosynthesis (at the fourth step) [catalytic activity: ATP + 5'-phosphoribosylformylglycinamide + L-glutamine + H2O = ADP + phosphate + 5'-phosphoribosylformylglycinamidine + L-glutamate].
Rv1439c,Rv1439c,Unknown
Rv3912,Rv3912,Unknown
MTB000010,lysT,-
MTB000011,gluT,-
Rv0791c,Rv0791c,Function unknown
Rv0792c,Rv0792c,Involved in transcriptional mechanism.
Rv0793,Rv0793,Function unknown
Rv0831c,Rv0831c,Function unknown
Rv3678A,Rv3678A,Function unknown
Rv0797,Rv0797,Required for the transposition of the insertion element IS1547.
Rv0798c,cfp29,Unknown. Supposedly released from the envelope to the outside during growth.
Rv0800,pepC,Function unknown; possibly hydrolyzes peptides and/or proteins.
Rv0801,Rv0801,Function unknown
Rv0802c,Rv0802c,Succinylation  substrate unknown
Rv1134,Rv1134,Unknown
Rv0804,Rv0804,Function unknown
Rv0805,Rv0805,Hydrolyzes cyclic nucleotide monophosphate to nucleotide monophosphate. Shown to hydrolyze 2' 3'-cNMP and 3' 5'-cNMP.
Rv0814c,sseC2,Thought to be involved in sulphur metabolism.
Rv0823c,Rv0823c,Thought to be involved in transcriptional mechanism.
MTB000013,pheU,-
Rv0807,Rv0807,Function unknown
Rv0813c,Rv0813c,Function unknown
Rv0824c,desA1,Catalyzes the principal conversion of saturated fatty acids to unsaturated fatty acids. Thought to convert stearoyl-ACP to oleoyl-ACP by introduction of a cis double bond between carbons delta-9 and delta-10 of the acyl chain [catalytic activity: stearoyl-[acyl-carrier protein] + AH2 + O2 = oleoyl-[acyl-carrier protein] + a + 2 H2O].
Rv0841,Rv0841,Unknown
Rv1022,lpqU,Unknown
Rv1153c,omt,Function unknown  but supposedly involved in lipid metabolism
Rv1255c,Rv1255c,Involved in transcriptional mechanism.
MTB000053,ASdes,Unknown
Rv0809,purM,Involved in de novo purine biosynthesis (at the fifth step) [catalytic activity: ATP + 5'-phosphoribosylformylglycinamidine = ADP + phosphate + 5'-phosphoribosyl-5-aminoimidazole].
Rv0810c,Rv0810c,Function unknown
Rv0811c,Rv0811c,Function unknown
Rv0812,Rv0812,Acts on amino acids.
Rv0817c,Rv0817c,Unknown
Rv1176c,Rv1176c,Function unknown
Rv0819,mshD,Involved in the fourth step of mycothiol biosynthesis
Rv0820,phoT,Involved in active transport of inorganic phosphate across the membrane (import); responsible for energy coupling to the transport system. This is one of the proteins required for binding-protein-mediated phosphate transport.
Rv0825c,Rv0825c,Function unknown
Rv0826,Rv0826,Function unknown
Rv0827c,kmtR,Represses transcription from the KMTR operator-promoter. Repression is alleviated by NI(II) or cobalt(II).
Rv0832,PE_PGRS12,Function unknown
Rv0828c,Rv0828c,Function unknown; probably involved in deamination of specific substrate.
Rv0829,Rv0829,Required for the transposition of the insertion element IS1605'.
Rv0830,Rv0830,Possible methyltransferase
Rv0843,Rv0843,Function unknown; probably involved in cellular metabolism.
Rv1062,Rv1062,Function unknown
Rv0838,lpqR,Unknown
Rv0839,Rv0839,Function unknown
Rv0840c,pip,Specifically catalyzes the removal of N-terminal proline residues from peptides. Thought to release the N-terminal proline from the dipeptides  pro-pro  pro-GLN  pro-TRP and pro-TYR; also from amides (pro-beta NA) and oligopeptides  pro-LEU-GLYNH2  pro-LEU-GLY and pro-PHE-GLY-LYS. Higher activity toward small peptides (up to three residues)  but very low activity for longer peptides [catalytic activity: release of a N-terminal proline from a peptide].
